,Foregut/Placodes_corr,Foregut/Placodes_pval,Foregut/Placodes_qval,Foregut/Placodes_ci_low,Foregut/Placodes_ci_high,gene_annotation
ENSMUSG00000021706,0.17164120026848464,1.136574357230593e-267,1.7221163674849122e-267,0.162191433602903,0.18105948717394424,Zfyve16
ENSMUSG00000029461,0.17163061526531767,1.227455153143392e-267,1.8597024942904386e-267,0.162180814195341,0.18104893839867225,Fam168a
ENSMUSG00000095961,0.17162384283124682,1.2893749698329586e-267,1.9533959187547085e-267,0.16217401975000206,0.18104218914258188,Vmn2r102
ENSMUSG00000028163,0.1716016773977833,1.5146989465351103e-267,2.2946189014209926e-267,0.16215178228233923,0.18102009956190157,Nfkb1
ENSMUSG00000086179,0.17156696044271175,1.949227119306732e-267,2.9527038643397634e-267,0.16211695252187233,0.180985501393334,Gm14317
ENSMUSG00000111841,0.17154993624774342,2.2058047375478274e-267,3.341163422559952e-267,0.16209987301899112,0.18096853543932762,RP24-151D4.1
ENSMUSG00000018479,0.1715495903000664,2.211354319381153e-267,3.3493628161286905e-267,0.1620995259474639,0.1809681906751037,1700125H20Rik
ENSMUSG00000075054,0.17151786223310062,2.7844043681879907e-267,4.217056075982453e-267,0.16206769481822195,0.1809365711369031,Yae1d1
ENSMUSG00000025132,0.17151017077246605,2.94434739556041e-267,4.4590190757339746e-267,0.1620599783763784,0.18092890598268338,Arhgdia
ENSMUSG00000054509,0.17150953974257882,2.9578700631590655e-267,4.479221969449292e-267,0.16205934529701113,0.18092827711100046,Parp4
ENSMUSG00000078963,0.17150467071607478,3.0643191102234797e-267,4.640135857543288e-267,0.1620544604569812,0.1809234247369414,Hsbp1l1
ENSMUSG00000097013,0.17150437505373953,3.0709049276831262e-267,4.649821633331861e-267,0.16205416383441468,0.18092313008577926,Gm26710
ENSMUSG00000026977,0.1715006835111727,3.154333701557771e-267,4.7758510755208675e-267,0.1620504603028605,0.1809194511682451,March7
ENSMUSG00000030306,0.17149760281613696,3.2256882230115107e-267,4.883584957228748e-267,0.16204736960288485,0.18091638100894883,Tmtc1
ENSMUSG00000011832,0.17149554487079086,3.274250238911136e-267,4.956800583656815e-267,0.16204530497420883,0.1809143301015148,Evi5l
ENSMUSG00000108976,0.17146290698107056,4.149733745954785e-267,6.2817845077182245e-267,0.16201256110158616,0.1808818038182868,Gm29797
ENSMUSG00000045410,0.17145689243348725,4.334929084845735e-267,6.561724962461929e-267,0.1620065270256235,0.18087580983542706,Akr1e1
ENSMUSG00000039838,0.17144266576689882,4.806520999606361e-267,7.275118894170235e-267,0.1619922541698878,0.18086163180935752,Slc45a1
ENSMUSG00000032878,0.17143793565801924,4.9744077759027285e-267,7.528767088766107e-267,0.1619875087048295,0.18085691787170205,Ccdc85a
ENSMUSG00000022361,0.17142914103839516,5.30228592622927e-267,8.024516061195895e-267,0.16197868553485736,0.18084815331783904,Zhx1
ENSMUSG00000039458,0.17140815917964475,6.174395345748816e-267,9.3437965069542e-267,0.16195763556790863,0.18082724318276075,Mtmr12
ENSMUSG00000057738,0.17139962628569488,6.56880216901425e-267,9.940045044908343e-267,0.1619490749782039,0.18081873945492966,Sptan1
ENSMUSG00000052303,0.1713964864743568,6.720182341250997e-267,1.0168489883051552e-266,0.1619459249761391,0.18081561037536514,Mrgpra6
ENSMUSG00000054934,0.1713934639680083,6.869198544505567e-267,1.0393329800006206e-266,0.1619428926599767,0.18081259819966547,Kcnmb4
ENSMUSG00000030759,0.17137447476507592,7.883948501794288e-267,1.192794574907896e-266,0.16192384182997566,0.18079367389604045,Far1
ENSMUSG00000030577,0.17133996433064191,1.0126813411319798e-266,1.5320323055932199e-266,0.16188921941430418,0.1807592813898963,Cd22
ENSMUSG00000015224,0.17133973328876048,1.0143799397427345e-266,1.534507472616366e-266,0.16188898762280454,0.18075905113744842,Cyp2j9
ENSMUSG00000072770,0.17133427106794308,1.055377439802114e-266,1.5964282485380756e-266,0.16188350768004875,0.18075360757987466,Acrbp
ENSMUSG00000103923,0.17129955681807538,1.3575355895127273e-266,2.0533645757587776e-266,0.16184868081492756,0.18071901192770734,Gm37896
ENSMUSG00000039879,0.1712863797406218,1.4936550218731158e-266,2.2591152650174792e-266,0.16183546099635385,0.18070587986229425,Heca
ENSMUSG00000024646,0.17125489791146134,1.876650078329309e-266,2.838210713511223e-266,0.16180387706658106,0.1806745055594198,Cyb5a
ENSMUSG00000074733,0.1712392446662818,2.10216316173275e-266,3.179076682898828e-266,0.16178817306262838,0.18065890577081267,Zfp950
ENSMUSG00000097601,0.17122901982226424,2.263893462633744e-266,3.423448650812003e-266,0.16177791506509703,0.18064871584256192,Gm26660
ENSMUSG00000052819,0.17120507689907183,2.6929252893589766e-266,4.071977687032185e-266,0.16175389451623862,0.18062485467168046,Best2
ENSMUSG00000094590,0.17120301561566104,2.733457644739102e-266,4.1330121993862806e-266,0.16175182655043738,0.1806228004259346,Gm10251
ENSMUSG00000040282,0.17120214802504458,2.7506993835543292e-266,4.1588257445055665e-266,0.16175095614723917,0.18062193579743452,BC052040
ENSMUSG00000001995,0.17120210435771074,2.7515700564888553e-266,4.159885962248422e-266,0.16175091233834363,0.18062189227918873,Sipa1l2
ENSMUSG00000054757,0.1711885957565223,3.0345729306152946e-266,4.587453641553273e-266,0.16173735994646807,0.18060842979699807,Akr1c20
ENSMUSG00000007216,0.1711738325233576,3.37721941361815e-266,5.105128127272061e-266,0.16172254885956636,0.18059371696216697,Zfp775
ENSMUSG00000039286,0.17112221048128287,4.908922391218515e-266,7.420049408926736e-266,0.16167075952260418,0.18054227111290727,Fndc3b
ENSMUSG00000070717,0.17108036674587976,6.64671699276395e-266,1.0046182935627953e-265,0.1616287802197066,0.18050057015784993,Gm10300
ENSMUSG00000105797,0.17107791352732318,6.765856774639461e-266,1.0225627302612992e-265,0.16162631905414737,0.18049812530918227,Gm42649
ENSMUSG00000038696,0.17103044415986127,9.541026701511828e-266,1.441901314634485e-265,0.16157869593666602,0.18045081787474818,Mapkap1
ENSMUSG00000043183,0.17102027830470512,1.0269679260822405e-265,1.5519244488934059e-265,0.1615684971607268,0.18044068669287316,Simc1
ENSMUSG00000040040,0.1710201450089251,1.0279593771977856e-265,1.553327094347614e-265,0.16156836343329936,0.18044055385171964,Ift88
ENSMUSG00000020847,0.17100486111404464,1.1482199882672906e-265,1.734836747811601e-265,0.1615530300473775,0.18042532208271878,Rph3al
ENSMUSG00000111692,0.17100296146109856,1.1641176222482621e-265,1.7587481300498022e-265,0.16155112424345158,0.18042342890824278,RP23-186O3.13
ENSMUSG00000028868,0.17099895136509508,1.1984027342630509e-265,1.8104346499893197e-265,0.16154710116319224,0.18041943248781706,Wasf2
ENSMUSG00000027708,0.17099614956211234,1.2229542286836543e-265,1.847411076271524e-265,0.16154429028846182,0.1804166402396017,Dcun1d1
ENSMUSG00000097638,0.17097238175047447,1.4525048283783175e-265,2.1940383011163068e-265,0.16152044552697814,0.18039295347534676,Carlr
ENSMUSG00000106794,0.17092678438720843,2.0202663137343357e-265,3.051465920320234e-265,0.16147470057015925,0.18034751156686105,Gm43453
ENSMUSG00000067158,0.1709154169977979,2.1934339164553677e-265,3.3128192370086234e-265,0.16146329639210885,0.1803361829259514,Col4a4
ENSMUSG00000038692,0.17091519851185696,2.196903620134076e-265,3.317855550318745e-265,0.16146307719909972,0.1803359651847483,Hoxb4
ENSMUSG00000096991,0.1709118211075307,2.2512419878718542e-265,3.399710498599444e-265,0.16145968886487444,0.18033259929262702,Gm26789
ENSMUSG00000042254,0.17090946242969005,2.2899846581401866e-265,3.4580050019470977e-265,0.16145732255405248,0.18033024865443412,Cilp
ENSMUSG00000034066,0.17090038534985383,2.4453978319385617e-265,3.692460490144869e-265,0.16144821610064594,0.18032120251318354,Farp2
ENSMUSG00000094441,0.17087241881587734,2.9936438883170585e-265,4.520013821164776e-265,0.16142015907665377,0.18029333129114405,Zfp955a
ENSMUSG00000079065,0.17086495156199774,3.159760918305159e-265,4.770535608549272e-265,0.161412667663912,0.18028588948363788,BC005561
ENSMUSG00000047117,0.1708450614767686,3.64856510331082e-265,5.508182402784681e-265,0.16139271323345697,0.18026606717315538,Ankdd1b
ENSMUSG00000054102,0.17084490289309986,3.652751476178621e-265,5.514163443380318e-265,0.16139255413679474,0.18026590912982401,Nlrp9a
ENSMUSG00000073563,0.17084100279631223,3.757232305274342e-265,5.671538122293e-265,0.1613886414239555,0.18026202232156596,Csnk1g3
ENSMUSG00000070677,0.1708399711776637,3.7853645285748543e-265,5.713652397981669e-265,0.16138760646827177,0.18026099421783098,D5Ertd577e
ENSMUSG00000111020,0.1708351484141813,3.9196985826806564e-265,5.916053335094084e-265,0.16138276810459926,0.18025618788611336,RP23-35N23.1
ENSMUSG00000109921,0.17083507561328573,3.921762465126313e-265,5.918804526910575e-265,0.16138269506821817,0.1802561153332562,Gm45547
ENSMUSG00000038700,0.1708330246830238,3.980353976916455e-265,6.006862796806983e-265,0.161380637503954,0.1802540713906337,Hoxb5
ENSMUSG00000021998,0.1708194875295603,4.389645984793042e-265,6.624129577052168e-265,0.16136705656485786,0.1802405803570034,Lcp1
ENSMUSG00000094777,0.17081511500231653,4.5306323745349415e-265,6.836462790214608e-265,0.1613626698955334,0.1802362227257993,Hist1h2ap
ENSMUSG00000095765,0.1708077998890993,4.776686611181821e-265,7.207301479703544e-265,0.16135533112385414,0.18022893253240418,Olfr741
ENSMUSG00000035367,0.17078849355507889,5.492113510607959e-265,8.286263805840755e-265,0.16133596235451228,0.1802096919627861,Rmi1
ENSMUSG00000073682,0.17078714652375393,5.545851929344882e-265,8.366827858502859e-265,0.16133461096725488,0.18020834951967118,Gm10563
ENSMUSG00000097413,0.17078466013612936,5.646427387228559e-265,8.518039029876226e-265,0.16133211653942295,0.18020587160099924,A830052D11Rik
ENSMUSG00000061474,0.17077048434390346,6.255661603167826e-265,9.436532543682506e-265,0.16131789490938347,0.18019174409104108,Mrps36
ENSMUSG00000097650,0.17075188267728167,7.155830620410095e-265,1.0793755200117259e-264,0.1612992330997174,0.1801732057751685,4921507G05Rik
ENSMUSG00000054003,0.17071812825455182,9.13252198822524e-265,1.3774522659719013e-264,0.1612653695592041,0.18013956629106667,Tdrd9
ENSMUSG00000015889,0.17071250053066708,9.511518950874605e-265,1.4345280009943687e-264,0.1612597236447644,0.18013395772824167,Lta4h
ENSMUSG00000060187,0.17070431076380166,1.0091304329705706e-264,1.5218777881015631e-264,0.16125150740712918,0.18012579584448787,Lrrc10
ENSMUSG00000019979,0.1706820547554443,1.1851527775329887e-264,1.7872287325096702e-264,0.16122917947004942,0.18010361560301202,Apaf1
ENSMUSG00000028414,0.17067042129069585,1.2890501235011933e-264,1.9437881483970826e-264,0.16121750841120353,0.18009202173864797,Fktn
ENSMUSG00000096553,0.17064020944359973,1.6033752836777092e-264,2.4176177586965003e-264,0.16118719894542816,0.18006191272063546,Gm10097
ENSMUSG00000025138,0.17063461073442152,1.669531611497775e-264,2.517215679531649e-264,0.1611815821480005,0.18005633306529237,Sirt7
ENSMUSG00000048701,0.17062184230742167,1.830789722385901e-264,2.760181103102158e-264,0.16116877247119454,0.1800436080902377,Ccdc6
ENSMUSG00000109515,0.17061599760632146,1.9097094652555067e-264,2.87898727686069e-264,0.161162908889208,0.1800377832780555,Gm31343
ENSMUSG00000054763,0.1705994800264823,2.1516040521657542e-264,3.243456909730067e-264,0.16114633795412375,0.18002132190227313,Defb42
ENSMUSG00000073179,0.17051885300296615,3.8504473674748654e-264,5.8036824707620415e-264,0.16106545056492905,0.17994096915105628,Gm10478
ENSMUSG00000039835,0.1705093818585551,4.122804976587522e-264,6.213818771342962e-264,0.16105594884405885,0.1799315302167783,Nhsl1
ENSMUSG00000069259,0.17049582972435856,4.5463273842566695e-264,6.851723647306473e-264,0.16104235296146255,0.17991802416861388,Prl6a1
ENSMUSG00000009471,0.17047958426745796,5.111681780288644e-264,7.7032906377146315e-264,0.16102605506642545,0.17990183395210507,Myod1
ENSMUSG00000091228,0.17047487741270761,5.28824018680209e-264,7.968874551424841e-264,0.1610213330195482,0.17989714310139865,Gm20390
ENSMUSG00000020256,0.17046026275192266,5.876226795866372e-264,8.85382757239099e-264,0.16100667119036524,0.1798825781300202,Aldh1l2
ENSMUSG00000036853,0.17043613380264402,6.993340916262069e-264,1.0536358994603973e-263,0.16098246437472713,0.17985853120940123,Mcoln3
ENSMUSG00000031072,0.1704321500834727,7.197189819714925e-264,1.0842817969788356e-263,0.16097846780081812,0.1798545610321793,Oraov1
ENSMUSG00000027878,0.17041243082618698,8.297078913328208e-264,1.2499072369617998e-263,0.16095868491763893,0.17983490880250383,Notch2
ENSMUSG00000053790,0.1703867512743202,9.984907526785682e-264,1.5040766279995219e-263,0.160932922519859,0.17980931652657411,Defb38
ENSMUSG00000022286,0.17037862741549176,1.0587227317254989e-263,1.5947092337008863e-263,0.16092477245498057,0.17980122027528314,Grhl2
ENSMUSG00000041075,0.17037723539841645,1.0694018262960482e-263,1.6106958860941398e-263,0.1609233759476478,0.17979983298861044,Fzd7
ENSMUSG00000034254,0.17036210906180563,1.192619836239605e-263,1.7961723849438584e-263,0.16090820082014926,0.17978475805244526,Agpat1
ENSMUSG00000043263,0.17035646961023357,1.2421046720557689e-263,1.8705854081036152e-263,0.16090254317933864,0.17977913776302726,Ifi209
ENSMUSG00000045273,0.17031047561304005,1.7303504941188634e-263,2.6057142622427826e-263,0.1608564008583305,0.17973330002473983,Cenph
ENSMUSG00000085648,0.17029941860577352,1.873871447934685e-263,2.8216676963932777e-263,0.1608453082000183,0.17972228057618453,Gm13173
ENSMUSG00000061991,0.17027497400735805,2.2347903033070718e-263,3.364931407260838e-263,0.16082078479349995,0.17969791900338256,Hist1h2af
ENSMUSG00000097263,0.17026917495494856,2.330143189638616e-263,3.508289421230594e-263,0.16081496704696283,0.17969213964564804,Gm26804
ENSMUSG00000026077,0.1702665401912935,2.3747988833477762e-263,3.575304279124025e-263,0.16081232378996338,0.17968951382993206,Npas2
ENSMUSG00000032818,0.17026552605761966,2.3922140857412227e-263,3.601302362690447e-263,0.16081130638719507,0.17968850314032883,Loxhd1
ENSMUSG00000109233,0.17025293493223734,2.619363468120083e-263,3.943017281991679e-263,0.160798674675564,0.17967595477365333,Gm44866
ENSMUSG00000075140,0.17023618483868821,2.955285227001036e-263,4.448419035824256e-263,0.16078187059454374,0.17965926155766448,Olfr73
ENSMUSG00000054272,0.1702094801808664,3.5820774964216285e-263,5.391562450474732e-263,0.16075507987588433,0.17963264756845845,Zscan4c
ENSMUSG00000029711,0.1701732781420264,4.648972936591833e-263,6.996970731269703e-263,0.16071876119133535,0.17959656842205912,Epo
ENSMUSG00000025403,0.1701303901085165,6.330761429381286e-263,9.527574758745209e-263,0.16067573500246835,0.17955382594464653,Shmt2
ENSMUSG00000049092,0.17012702411142303,6.486029819371078e-263,9.760649961703873e-263,0.16067235816399864,0.17955047136977928,Gpr137c
ENSMUSG00000062510,0.17003055802540631,1.2985598546613918e-262,1.953808159801844e-262,0.1605755814691276,0.17945433254012122,Nsl1
ENSMUSG00000022263,0.17001778383353608,1.4235443973297428e-262,2.141728172267899e-262,0.16056276615957155,0.1794416016705602,Trio
ENSMUSG00000101174,0.17001386884240274,1.4642038970309886e-262,2.2027655686216198e-262,0.1605588385674671,0.1794376999560698,Hoxd4
ENSMUSG00000068117,0.17000711912663877,1.5370469974998283e-262,2.3122099064160153e-262,0.16055206712745965,0.17943097312946127,Mei1
ENSMUSG00000020589,0.16999400919292304,1.6890363077024746e-262,2.540694732674375e-262,0.16053891500141512,0.17941790765070112,Fam49a
ENSMUSG00000006800,0.16997261571882752,1.9699673347822753e-262,2.963097347520335e-262,0.16051745268288536,0.17939658671338346,Sulf2
ENSMUSG00000027379,0.16995107784673943,2.299963379006666e-262,3.4592441118213464e-262,0.1604958455107205,0.1793751218587268,Bub1
ENSMUSG00000020458,0.1699123360330585,3.038693566922445e-262,4.5700462147062705e-262,0.1604569790645156,0.17933651136448425,Rtn4
ENSMUSG00000098488,0.1698848199082449,3.703259746007791e-262,5.569180036995179e-262,0.160429374438059,0.17930908849082733,Pla2g4b
ENSMUSG00000092342,0.16985553727406738,4.5706661712487377e-262,6.873215890028726e-262,0.16039999763676208,0.1792799050783574,Esp31
ENSMUSG00000043986,0.1698511410819817,4.7173618155901016e-262,7.093377467930437e-262,0.16039558730884446,0.17927552378096162,Spata31d1d
ENSMUSG00000044949,0.16984517835529792,4.9238761308200935e-262,7.403454391811803e-262,0.1603896054097841,0.1792695812559289,Ubtd2
ENSMUSG00000070687,0.16983423187219088,5.326796051855645e-262,8.008787303439057e-262,0.16037862373148412,0.17925867185759356,Htr1d
ENSMUSG00000027639,0.16981610298924674,6.067821213776114e-262,9.122352975361651e-262,0.16036043656560411,0.17924060438703868,Samhd1
ENSMUSG00000022372,0.16979665802464708,6.977482555578713e-262,1.0488651913584066e-261,0.16034092909410586,0.17922122528604664,Sla
ENSMUSG00000064081,0.16978794631494867,7.428067347253646e-262,1.1165293835543743e-261,0.16033218938253774,0.17921254308211035,Gm8973
ENSMUSG00000031662,0.16974991265116773,9.761311170392073e-262,1.467154648640748e-261,0.16029403348529778,0.17917463821766688,Snx20
ENSMUSG00000030397,0.16974666899176724,9.991352015450992e-262,1.5016385570724336e-261,0.1602907794026583,0.17917140554148206,Mark4
ENSMUSG00000028898,0.1697423431773168,1.0306589768812543e-261,1.5489220297722073e-261,0.16028643968787032,0.17916709437416928,Trnau1ap
ENSMUSG00000046707,0.16972999176779013,1.1262446914285874e-261,1.6924690698956225e-261,0.16027404859100622,0.17915478478432303,Csnk2a2
ENSMUSG00000096984,0.16972759878764176,1.1457632709417454e-261,1.7216953196745048e-261,0.16027164792211968,0.17915239990603948,Gm26523
ENSMUSG00000102052,0.16972217441710313,1.1912681729716182e-261,1.7899642706731438e-261,0.160266206123282,0.17914699390027308,Gm28387
ENSMUSG00000073972,0.169711907486462,1.2823984634095632e-261,1.9267760280051158e-261,0.1602559062069515,0.17913676172783843,Olfr553
ENSMUSG00000095788,0.16970291069690924,1.3679627777737303e-261,2.055208794511114e-261,0.16024688051412314,0.17912779539481358,Sirpb1a
ENSMUSG00000045657,0.1696436991716671,2.092431515697174e-261,3.14344848396237e-261,0.16018747880413728,0.17906878427728815,Pcdhb10
ENSMUSG00000058325,0.16964251595153065,2.1102744237185087e-261,3.170059817127804e-261,0.16018629178424923,0.1790676050611952,Dock1
ENSMUSG00000056332,0.16961881582194446,2.5014861485782258e-261,3.7575092028077455e-261,0.16016251555065916,0.17904398512767591,Gm16294
ENSMUSG00000025558,0.16961420567078314,2.5856152597601957e-261,3.883642839693645e-261,0.16015789059701555,0.17903939057499788,Dock9
ENSMUSG00000034007,0.16960044831175147,2.8538492596223675e-261,4.286273140163233e-261,0.16014408906770017,0.17902567976165648,Scaper
ENSMUSG00000026235,0.1695894431959763,3.0883010695692198e-261,4.638118905068723e-261,0.16013304862083674,0.17901471187718782,Epha4
ENSMUSG00000048406,0.1695742000351432,3.4451547742395086e-261,5.173421407775438e-261,0.16011775652690177,0.17899952028148305,B330016D10Rik
ENSMUSG00000075316,0.16956666497542852,3.6364870238803826e-261,5.4597339577026335e-261,0.16011019728005857,0.17899201070998713,Scn9a
ENSMUSG00000061838,0.16956555536400938,3.665545557780224e-261,5.503025225303905e-261,0.16010908410694133,0.1789909048518653,Suclg2
ENSMUSG00000059854,0.16955629466340197,3.917291772410303e-261,5.880608229667854e-261,0.16009979368171276,0.17898167547495528,Hydin
ENSMUSG00000004383,0.1695315212623061,4.678938120310264e-261,7.023556415374029e-261,0.16007494077219456,0.17895698586006906,Large1
ENSMUSG00000056313,0.16952168536366408,5.020878078742109e-261,7.536381890889298e-261,0.1600650733092789,0.17894718322416311,1810011O10Rik
ENSMUSG00000048058,0.16951303879577556,5.342031973952668e-261,8.017946510850097e-261,0.1600563989953459,0.17893856589542334,Ldlrad3
ENSMUSG00000019774,0.16948661388964126,6.45637482504639e-261,9.689890256405585e-261,0.16002988930316014,0.17891223033852796,Mtrf1l
ENSMUSG00000028931,0.16947006844427007,7.269443192896589e-261,1.0909496899266324e-260,0.16001329077758236,0.17889574083058346,Kcnab2
ENSMUSG00000048707,0.1694414346722827,8.925579585189468e-261,1.3394097547556495e-260,0.15998456515690607,0.17886720385215318,Tprn
ENSMUSG00000052014,0.16943287116491434,9.490541218586104e-261,1.424103214758135e-260,0.15997597418344506,0.17885866928977068,A330070K13Rik
ENSMUSG00000020087,0.16941422303948056,1.0847499425476831e-260,1.6275226466286186e-260,0.15995726625206108,0.17884008419081374,Tysnd1
ENSMUSG00000062687,0.16941141588878697,1.106791332527914e-260,1.6604913410464617e-260,0.15995445009921094,0.1788372865270767,Cks1brt
ENSMUSG00000105183,0.1693727104572724,1.460510731668622e-260,2.1910338191328368e-260,0.15991562056025252,0.17879871188765836,Gm42564
ENSMUSG00000044258,0.16937164041055652,1.4717497705989142e-260,2.2077595385681273e-260,0.15991454708288969,0.17879764545639684,Ctla2a
ENSMUSG00000019861,0.1693670058165693,1.5214345538807543e-260,2.2821518308211314e-260,0.15990989763031796,0.1787930265214356,Gopc
ENSMUSG00000103392,0.16936507005147505,1.5426796996023844e-260,2.313878183434403e-260,0.15990795565925323,0.17879109729663936,Gm38303
ENSMUSG00000032514,0.16936341209032904,1.5611114182136654e-260,2.341381034818687e-260,0.1599062923828211,0.17878944493712778,Ttc21a
ENSMUSG00000045174,0.16936298923890739,1.5658474090654992e-260,2.3483406992472137e-260,0.15990586817578142,0.17878902351435538,Amer3
ENSMUSG00000040751,0.16935455441953065,1.6633757286584767e-260,2.4944540001235598e-260,0.15989740631597374,0.17878061719220575,Lat2
ENSMUSG00000078907,0.16932208781983424,2.098850875115293e-260,3.147314889502881e-260,0.15986483564748785,0.17874826026880392,Fam186b
ENSMUSG00000037797,0.16931402609073193,2.223593106088079e-260,3.3341674569851304e-260,0.1598567480804233,0.17874022577008572,Adh4
ENSMUSG00000029322,0.16930399416591044,2.3892137100747342e-260,3.582288550214038e-260,0.15984668400490584,0.17873022772869174,Plac8
ENSMUSG00000024400,0.16930133398444872,2.4351624190653027e-260,3.650959191065664e-260,0.1598440152983227,0.1787275765318259,Wdr33
ENSMUSG00000036775,0.1692988942589046,2.4780789896158956e-260,3.715075737500731e-260,0.15984156775427694,0.17872514504618123,Decr2
ENSMUSG00000050251,0.16929341847553048,2.5771734825659886e-260,3.863399886674817e-260,0.159836074423278,0.1787196877562323,Olfr809
ENSMUSG00000031938,0.16928358188793086,2.765233668722821e-260,4.1450648412285665e-260,0.15982620631494776,0.17870988438839455,4931406C07Rik
ENSMUSG00000067889,0.16926038535105586,3.2648030301306476e-260,4.893616849558466e-260,0.15980293545370355,0.1786867661825999,Sptbn2
ENSMUSG00000111699,0.16923496518014697,3.916371406435956e-260,5.869895047360698e-260,0.15977743384571777,0.1786614318396834,RP24-538A12.2
ENSMUSG00000029472,0.16923205679258496,3.998754362661355e-260,5.993005561717836e-260,0.15977451614153373,0.17865853327112732,Anapc5
ENSMUSG00000027905,0.16921548526669483,4.502304675230237e-260,6.747273660883403e-260,0.15975789153417846,0.17864201768923627,Ddx20
ENSMUSG00000035394,0.16919501518753147,5.212614599221544e-260,7.811286232915487e-260,0.15973735589321542,0.1786216167079079,Cfap53
ENSMUSG00000108903,0.16919007322813612,5.400250658025262e-260,8.091971568863976e-260,0.1597323981068836,0.1786166914291433,Gm45029
ENSMUSG00000097220,0.16918657427923073,5.5371646038427886e-260,8.296623053432696e-260,0.1597288879526623,0.17861320428997945,Gm26599
ENSMUSG00000037353,0.1691845458789753,5.61811836961871e-260,8.417406615663549e-260,0.15972685305660395,0.1786111827359238,Letmd1
ENSMUSG00000028530,0.16917351451583293,6.079536848771362e-260,9.108176025813673e-260,0.15971578636773806,0.17860018860413635,Jak1
ENSMUSG00000025466,0.1691412517485019,7.657944331932194e-260,1.1472197769088976e-259,0.15968342029902166,0.1785680347116107,Fuom
ENSMUSG00000034445,0.1691381815084148,7.827994126658583e-260,1.1726230127987891e-259,0.15968034022946567,0.1785649748313895,Cyb561a3
ENSMUSG00000111055,0.16913077749956054,8.253757202501126e-260,1.2363263183198563e-259,0.15967291251720475,0.17855759580502312,RP24-541B4.5
ENSMUSG00000059361,0.1691299956522103,8.300046067556565e-260,1.243184059606203e-259,0.15967212816688844,0.17855681659570774,Nrsn2
ENSMUSG00000031875,0.16908838114141175,1.1177348426774905e-259,1.674045376527649e-259,0.15963038045075972,0.1785153424795655,Cmtm3
ENSMUSG00000107253,0.16908818278973767,1.1193213941998255e-259,1.6763193162372888e-259,0.1596301814642559,0.17851514479698918,Gm43634
ENSMUSG00000051456,0.16904737166433176,1.4985950175205767e-259,2.244053724699024e-259,0.15958923973811892,0.17847447132317149,Hspb3
ENSMUSG00000040163,0.16903029560451538,1.6931687795828387e-259,2.5352613207487866e-259,0.1595721090424198,0.17845745284952952,1700034J05Rik
ENSMUSG00000001998,0.16902649685658155,1.739776353732498e-259,2.6048901717795036e-259,0.1595682981409375,0.17845366691147496,Ap4e1
ENSMUSG00000056078,0.16901353309227748,1.9086976618278705e-259,2.857634306555148e-259,0.15955529290305387,0.178440746860593,Lipm
ENSMUSG00000075074,0.16896115073846646,2.775332805260002e-259,4.154876282606315e-259,0.1595027430014352,0.17838854110539237,Olfr1254
ENSMUSG00000097474,0.16895636964235033,2.871781193854063e-259,4.299004443113527e-259,0.15949794661539257,0.17838377612532308,Gm26584
ENSMUSG00000090881,0.16894689743247268,3.072864024704798e-259,4.5997413446257895e-259,0.15948844411474392,0.17837433584292214,Gm6904
ENSMUSG00000021747,0.16893184804730516,3.4216651436718556e-259,5.1215462176084495e-259,0.15947334660740187,0.1783593371803518,4930452B06Rik
ENSMUSG00000020700,0.16891750795787422,3.7907640176198315e-259,5.673667286064503e-259,0.15945896066796922,0.17834504541882457,Map3k3
ENSMUSG00000063362,0.16890746360390427,4.0727365457536233e-259,6.09532628292246e-259,0.1594488842012748,0.17833503491322103,Alg11
ENSMUSG00000002222,0.16889337202960758,4.503993962064352e-259,6.740342542765083e-259,0.15943474757823964,0.17832099082268793,Rmnd5a
ENSMUSG00000055612,0.16887913194230217,4.986157293483135e-259,7.461457540659348e-259,0.15942046197136167,0.17830679871568195,Cdca7
ENSMUSG00000022591,0.16886503887759222,5.514094258068646e-259,8.250977707465956e-259,0.15940632386094872,0.17829275313203408,Gm9747
ENSMUSG00000075591,0.16885400619591562,5.96606786079328e-259,8.926741307708976e-259,0.1593952559181878,0.17828175761797652,Gm10874
ENSMUSG00000101613,0.1688368961880638,6.741307441509598e-259,1.0086080457278712e-258,0.15937809123047134,0.17826470524678012,Gm28516
ENSMUSG00000073948,0.16882735850902317,7.216335961387958e-259,1.0796141644262822e-258,0.15936852307356483,0.17825519969384174,Olfr608
ENSMUSG00000032911,0.16881314198128658,7.987176739847226e-259,1.194864509607172e-258,0.15935426111989565,0.178241031048873,Cspg4
ENSMUSG00000076433,0.16879676916802708,8.977391937879513e-259,1.3429167541510865e-258,0.1593378359956373,0.17822471337613502,BC100451
ENSMUSG00000056492,0.16879195918431678,9.29095747820266e-259,1.38973795543336e-258,0.1593330106450652,0.1782199195905497,Adgrf5
ENSMUSG00000025465,0.1687831269158828,9.895508036377715e-259,1.4800762309420996e-258,0.15932415016061316,0.17821111706454132,Echs1
ENSMUSG00000026611,0.16875310913549385,1.225952100741304e-258,1.8335511682139677e-258,0.15929403649527296,0.1781812003569386,Spata17
ENSMUSG00000035337,0.1687502573095358,1.2511557130878825e-258,1.8711320623581465e-258,0.1592911755607231,0.17817835813244928,Uchl4
ENSMUSG00000056035,0.1687354625530606,1.3904584187315316e-258,2.0793357958762676e-258,0.15927633355307352,0.1781636131841297,Cyp3a11
